petrifications	-0.4	0.8	[0, 0, -2, 0, 0, 0, 0, 0, -2, 0]
petrifies	-2.3	1.00499	[-4, -3, -2, -1, -2, -2, -1, -2, -2, -4]
petrify	-1.7	0.9	[-2, -3, -1, -2, -1, -1, -2, -3, 0, -2]
pettier	-0.3	1.41774	[-1, -1, -1, -1, 2, 0, 2, -2, 1, -2]
pettiest	-1.3	1.95192	[1, -3, -3, -3, -2, -1, 2, -1, 1, -4]
pflegen	1.4	0.8	[3, 1, 2, 2, 1, 2, 1, 0, 1, 1]
pflegt	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
pfui	-1.8	0.9798	[-1, -1, -1, -1, -1, -2, -4, -2, -3, -2]
phobics	-1.3	0.64031	[-1, -1, -1, -2, -2, -1, 0, -2, -2, -1]
phobische	-1.2	1.16619	[-2, -2, 1, -1, -2, -1, 1, -2, -2, -2]
pile-up	-1.1	1.13578	[-2, 1, 0, -1, 0, -1, -3, -2, -2, -1]
pique	-1.1	1.13578	[-2, -2, -2, 0, 0, -1, 1, -1, -1, -3]
piss	-1.7	0.9	[-2, -1, -1, -2, -1, -3, -3, 0, -2, -2]
pissant	-1.5	1.5	[-1, -3, -3, 1, -3, -1, -1, -2, 1, -3]
pissants	-2.5	0.80623	[-4, -3, -3, -2, -3, -1, -2, -3, -2, -2]
pisser	-2.0	1.09545	[-2, -4, -1, -3, -2, -3, -1, -2, -2, 0]
pissers	-1.4	2.00998	[-1, -1, -4, -2, -3, 4, -2, -1, -2, -2]
pissing	-1.7	1.26886	[0, 0, -2, -2, -3, 0, -3, -1, -3, -3]
pissoir	-0.8	1.4	[-2, 0, 0, -2, -1, -3, 0, -2, 0, 2]
pitiableness	-1.1	1.64012	[-2, -1, -1, -2, -4, 2, 1, 0, -2, -2]
pitiably	-1.1	0.9434	[-1, 0, 0, -2, 0, -2, -3, -1, -1, -1]
pitier	-1.2	1.32665	[-3, -1, -2, -3, -1, -1, 1, 1, -2, -1]
pitiers	-1.3	0.9	[0, -1, -2, -2, -1, -1, -1, -3, -2, 0]
pitifuller	-1.8	1.07703	[-1, -1, -2, -3, -4, 0, -2, -2, -1, -2]
pitifullest	-1.1	2.11896	[-2, 1, -1, -4, -4, -1, -3, -1, 2, 2]
pitifulness	-1.2	1.77764	[-3, -2, -1, -3, -2, -1, 3, 1, -2, -2]
pitilessness	-0.5	1.62788	[1, 3, 1, -3, -2, -1, -1, -1, -1, -1]
pityriasis	-0.8	0.87178	[-2, 0, 0, 0, -1, 0, -2, -1, -2, 0]
pleasantnesses	2.3	0.78102	[3, 1, 2, 3, 1, 2, 3, 3, 2, 3]
pleasantry	2.0	0.7746	[2, 2, 1, 1, 4, 2, 2, 2, 2, 2]
pleaser	1.7	0.45826	[2, 2, 2, 2, 1, 1, 1, 2, 2, 2]
pleasurability	1.9	0.83066	[1, 2, 2, 2, 2, 0, 2, 3, 3, 2]
pleasurableness	2.4	0.91652	[2, 3, 2, 1, 2, 3, 4, 3, 1, 3]
pleasured	2.3	0.64031	[3, 2, 3, 2, 3, 3, 1, 2, 2, 2]
pleasureless	-1.6	0.8	[-1, -1, -1, -1, -2, -3, -3, -2, -1, -1]
pleasuring	2.8	0.4	[3, 2, 3, 3, 3, 3, 3, 2, 3, 3]
poiing	-1.0	1.48324	[-2, -2, -1, -1, 1, 2, -3, -2, 0, -2]
poisoners	-3.1	0.83066	[-3, -4, -3, -4, -3, -4, -3, -3, -1, -3]
poisonously	-2.9	0.53852	[-3, -2, -3, -3, -2, -3, -3, -4, -3, -3]
poisonwood	-1.0	0.89443	[0, -2, 0, 0, 0, -1, -2, -2, -2, -1]
popularises	0.5	0.67082	[1, 0, 0, 0, 0, 1, 1, 2, 0, 0]
popularisieren	1.5	0.67082	[2, 2, 1, 1, 1, 2, 2, 0, 2, 2]
popularisiert	1.9	0.83066	[3, 2, 3, 2, 1, 0, 2, 2, 2, 2]
popularisierte	1.4	0.8	[2, 1, 3, 2, 1, 0, 1, 2, 1, 1]
popularities	1.6	0.8	[2, 1, 1, 2, 0, 2, 1, 2, 3, 2]
popularizer	1.8	0.74833	[2, 2, 3, 2, 1, 0, 2, 2, 2, 2]
popularizers	1.0	0.89443	[0, 0, 1, 2, 1, 1, 1, 1, 3, 0]
positiv	2.4	0.66332	[2, 2, 3, 3, 4, 2, 2, 2, 2, 2]
positive	2.4	0.4899	[3, 3, 2, 2, 2, 2, 3, 2, 3, 2]
positivenesses	2.2	0.74833	[3, 3, 2, 2, 2, 2, 1, 3, 1, 3]
positiver	2.3	0.78102	[1, 4, 2, 2, 2, 3, 2, 2, 2, 3]
positives verwandelt	2.3	1.18743	[2, 1, 4, 3, 4, 2, 0, 3, 2, 2]
positivest	2.9	1.04403	[4, 3, 2, 1, 3, 4, 4, 4, 2, 2]
positivisms	1.8	0.9798	[4, 1, 2, 2, 2, 0, 2, 2, 1, 2]
positivisten	1.7	1.1	[1, 2, 1, 4, 2, 1, 3, 0, 1, 2]
positivistisch	1.9	0.83066	[2, 3, 1, 3, 1, 1, 3, 2, 1, 2]
positivistischen	2.0	1.0	[3, 1, 2, 2, 2, 0, 2, 4, 2, 2]
positivities	2.6	0.91652	[2, 2, 4, 3, 2, 3, 4, 3, 1, 2]
positivity	2.3	0.9	[2, 2, 2, 3, 3, 3, 3, 0, 3, 2]
prachtvollen	2.2	0.87178	[4, 2, 1, 2, 2, 3, 3, 1, 2, 2]
praisers	2.0	0.63246	[2, 2, 1, 3, 3, 2, 1, 2, 2, 2]
praiseworthily	1.9	0.7	[2, 1, 1, 3, 2, 2, 2, 3, 1, 2]
praiseworthiness	2.4	0.8	[1, 3, 2, 4, 2, 2, 3, 2, 3, 2]
prblm	-1.6	0.8	[-1, -1, -1, -1, -1, -3, -3, -2, -2, -1]
prblms	-2.3	1.00499	[-2, -2, -2, -2, -4, -4, -3, -1, -2, -1]
preisgekrönte	3.0	0.7746	[3, 3, 3, 3, 3, 4, 3, 1, 3, 4]
prejudicially	-1.5	1.74642	[-3, -1, -1, -3, -3, -1, -3, 1, 2, -3]
prejudicialness	-2.4	1.42829	[-2, -3, 1, -3, -2, -4, -4, -3, -1, -3]
pressurise	-0.6	1.0198	[0, -2, 0, 1, 0, -2, 0, -2, 0, -1]
pressurises	-0.8	0.6	[-1, -1, -1, 0, -1, -1, 0, -1, 0, -2]
pressurizations	-0.3	1.00499	[0, 0, 1, -2, 0, 0, -1, -2, 0, 1]
pressurized	0.1	0.83066	[0, 0, 0, 2, 0, 0, -1, -1, 0, 1]
pressurizers	-0.7	0.9	[-1, 0, -2, -1, -2, -1, 0, 0, 1, -1]
prettied	1.6	0.66332	[2, 1, 1, 1, 1, 2, 3, 2, 1, 2]
pretties	1.7	0.78102	[2, 1, 1, 2, 1, 2, 3, 1, 1, 3]
prick	-1.4	1.42829	[-2, -2, -2, -1, 1, -1, -4, -2, 1, -2]
pricker	-0.3	0.9	[-1, -1, 0, 2, 0, -1, -1, -1, 0, 0]
pricket	-0.5	0.67082	[0, -1, -1, -2, 0, 0, 0, 0, -1, 0]
prickets	0.3	0.64031	[0, 2, 0, 0, 0, 1, 0, 0, 0, 0]
pricklier	-1.6	0.8	[-1, -2, -2, -2, -2, -1, -2, -1, 0, -3]
prickliest	-1.4	1.35647	[-4, -2, -1, 0, -3, -1, -1, 1, -2, -1]
privilegierte	1.9	0.9434	[2, 3, 3, 2, 3, 1, 1, 2, 0, 2]
prizefight	-0.1	1.13578	[-2, 2, 0, 0, 0, -2, 0, 1, 0, 0]
prizefighter	1.0	1.0	[0, 2, 0, 0, 0, 2, 0, 2, 2, 2]
prizefighters	-0.1	1.04403	[0, 0, -3, 0, 0, 0, 0, 1, 1, 0]
prizefights	0.3	0.78102	[1, 2, 0, 0, -1, 0, 0, 1, 0, 0]
prizer	1.0	1.0	[0, 3, 0, 0, 2, 1, 2, 1, 0, 1]
prizers	0.8	0.9798	[2, 0, 0, 1, 3, 1, 0, 1, 0, 0]
proaktive	1.8	0.87178	[2, 3, 3, 1, 1, 1, 1, 3, 1, 2]
problem	-1.7	0.64031	[-2, -2, -1, -1, -1, -3, -1, -2, -2, -2]
problematisch	-2.0	1.0	[-2, -1, -3, -1, -1, -2, -4, -3, -1, -2]
profitabel	1.6	0.91652	[1, 2, 0, 3, 1, 3, 1, 1, 2, 2]
profitabilities	1.1	0.7	[1, 1, 3, 1, 1, 1, 1, 0, 1, 1]
profiteered	-0.5	1.9105	[0, 0, 2, -2, -3, -2, 3, 0, -3, 0]
profiter	0.7	1.55242	[2, 2, 2, 1, -1, 1, -1, 3, 0, -2]
profiterole	0.4	0.66332	[0, 0, 0, 0, 0, 1, 0, 1, 2, 0]
profiteroles	0.5	0.92195	[0, 0, -1, 2, 2, 0, 0, 1, 0, 1]
profitieren	1.6	0.91652	[1, 0, 3, 2, 1, 2, 3, 1, 1, 2]
profitiert	1.3	1.00499	[2, 2, 2, 1, 0, 0, 1, 3, 0, 2]
profitwise	0.9	0.83066	[1, 2, 0, 0, 1, 2, 2, 0, 1, 0]
promiscuities	-0.8	1.32665	[-1, 0, -2, -2, -1, 2, -3, -1, 0, 0]
promiscuous	-0.3	1.34536	[2, -3, -1, -1, 0, -1, 0, -1, 1, 1]
promiscuously	-1.5	1.28452	[-2, -1, -3, 2, -2, -2, -1, -2, -2, -2]
promiscuousness	-0.9	1.37477	[-3, -1, 1, -2, -2, 1, 1, -1, -2, -1]
promisee	0.8	0.87178	[2, 1, 0, 0, 0, 2, 0, 2, 1, 0]
promisees	1.1	0.9434	[2, 0, 1, 0, 0, 0, 2, 2, 2, 2]
promiser	1.3	0.9	[2, 1, 1, 0, 0, 2, 2, 3, 1, 1]
promisers	1.6	0.4899	[2, 1, 2, 1, 2, 1, 2, 1, 2, 2]
promisors	0.4	0.8	[0, 0, 0, 2, 0, 2, 0, 0, 0, 0]
propaganda	-1.0	1.54919	[-2, -3, -2, -3, -2, 1, -1, 1, 0, 1]
propagiert	-0.2	0.9798	[-1, 2, 0, -2, -1, 0, 0, 0, 0, 0]
protest	-1.0	1.34164	[-2, -1, -1, -2, -1, -2, 1, -2, 2, -2]
protestieren	-1.8	0.74833	[-2, -2, -1, -2, -1, -1, -2, -1, -3, -3]
protestiert	-0.5	1.62788	[-2, -3, -1, -1, 0, 2, 2, -2, 1, -1]
proudful	1.9	1.51327	[3, 3, 0, 1, -1, 1, 4, 3, 2, 3]
proudhearted	1.4	0.91652	[2, -1, 1, 2, 2, 1, 2, 2, 2, 1]
provozieren	-0.8	1.249	[-2, -2, -1, -2, 1, -1, 1, 1, -1, -2]
provoziert	-1.3	0.78102	[-2, -2, -1, -2, -1, -2, -2, 0, 0, -1]
prächtig	2.1	1.22066	[1, 4, 1, 3, 3, 4, 1, 2, 1, 1]
pukka	2.8	0.4	[3, 2, 3, 3, 3, 2, 3, 3, 3, 3]
punishabilities	-1.7	0.78102	[0, -2, -3, -2, -1, -2, -2, -1, -2, -2]
punisher	-1.9	0.53852	[-3, -1, -2, -2, -2, -2, -2, -1, -2, -2]
pyrogene	-1.8	0.87178	[-3, -2, -3, -2, -2, 0, -2, -1, -1, -2]
qualvoll	-2.7	0.78102	[-3, -3, -1, -3, -4, -2, -2, -3, -3, -3]
qualvollen	-2.7	0.78102	[-3, -2, -2, -2, -4, -3, -3, -2, -4, -2]
quoll	0.4	0.8	[0, 0, 2, 0, 0, 0, 0, 0, 2, 0]
quälen	-2.3	0.9	[-2, -3, -1, -2, -2, -2, -4, -1, -3, -3]
quälend	-2.3	1.48661	[-3, -1, -3, -4, -4, -2, -3, 1, -1, -3]
quälende	-2.7	0.9	[-2, -2, -1, -3, -2, -4, -4, -3, -3, -3]
quälte	-2.2	1.249	[-2, -3, -3, -3, -3, -2, -1, -3, 1, -3]
rachsüchtige	-2.4	0.4899	[-2, -2, -2, -3, -3, -2, -3, -3, -2, -2]
radiancies	0.8	1.16619	[-1, 0, 3, 1, 1, 1, 1, 2, -1, 1]
radiancy	1.4	0.66332	[2, 1, 1, 3, 1, 1, 1, 1, 2, 1]
radiants	1.2	0.6	[2, 1, 0, 2, 1, 1, 1, 2, 1, 1]
raffiniertesten	0.3	1.00499	[1, 0, -1, 0, -1, 0, 0, 0, 2, 2]
ragee	-0.4	1.42829	[-2, -1, 0, 3, 0, -2, -2, 0, 0, 0]
rageful	-2.8	0.6	[-3, -3, -3, -3, -2, -4, -2, -3, -2, -3]
ragt	-0.6	1.0198	[-1, -2, -1, -1, 0, 0, 1, -2, 1, -1]
ragte	-1.1	1.04403	[-2, -2, -1, -1, -1, -1, 0, -1, -3, 1]
rancid	-2.5	1.11803	[-3, -3, -3, -2, -3, 0, -3, -1, -4, -3]
rancidly	-2.5	1.20416	[-2, -1, -4, -3, -4, -1, -2, -3, -4, -1]
rancidness	-2.6	0.91652	[-3, -4, -2, -3, -4, -2, -3, -1, -2, -2]
rancidnesses	-1.6	0.4899	[-2, -1, -2, -1, -1, -2, -2, -2, -1, -2]
rant	-1.4	0.66332	[-1, -2, -2, -1, -2, -2, -2, -1, 0, -1]
ranter	-1.2	1.16619	[-1, -2, -2, -2, -1, -1, -1, -2, 2, -2]
ranters	-1.2	0.87178	[-1, -1, -1, 0, -1, -1, -3, -2, 0, -2]
raper	-3.4	0.66332	[-3, -3, -4, -4, -3, -3, -4, -4, -2, -4]
rapers	-3.6	0.66332	[-2, -4, -4, -3, -4, -3, -4, -4, -4, -4]
rapeseeds	-0.5	1.20416	[0, 0, 0, 0, 0, -4, 0, 0, -1, 0]
rapture	0.6	2.2891	[-2, 2, -2, 3, 3, 4, -1, -1, 2, -2]
rasch	1.2	0.9798	[0, 3, 1, 0, 1, 1, 1, 3, 1, 1]
rassistische	-3.0	0.89443	[-1, -3, -3, -4, -3, -4, -4, -2, -3, -3]
raste	-0.6	0.8	[0, -2, 0, 0, 0, 0, -1, -1, -2, 0]
ratifiziert	0.6	0.4899	[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]
ratlos	-1.3	0.64031	[-1, -1, -2, -1, -1, -1, 0, -2, -2, -2]
raubt	-2.0	1.0	[-2, -1, -3, -2, -2, -1, -4, -3, -1, -1]
rauchende	-2.7	0.64031	[-2, -3, -3, -2, -3, -4, -3, -2, -2, -3]
rauesten	-2.9	0.83066	[-4, -2, -2, -2, -2, -3, -3, -4, -4, -3]
reaktionsschnell Weg	1.5	0.92195	[3, 1, 1, 0, 1, 1, 2, 3, 2, 1]
rebeldom	-1.5	1.0247	[-2, -2, -1, -3, -2, -2, -1, 1, -1, -2]
rebelliert	-1.1	1.51327	[-3, -1, -2, -1, -2, -1, -1, -3, 2, 1]
rebellion	-0.5	1.80278	[-2, -2, -1, -1, 3, -1, 1, -3, 2, -1]
rebellisch	-1.8	0.87178	[-3, 0, -2, -2, -1, -2, -3, -1, -2, -2]
rechtfertigt	1.6	0.66332	[2, 3, 2, 2, 2, 1, 1, 1, 1, 1]
rechtlich	0.4	0.8	[1, 0, 0, 0, 1, 0, 2, 1, 0, -1]
rechtliche	0.5	0.80623	[0, 0, 0, 2, 0, 1, 0, 0, 2, 0]
reckless	-1.7	0.64031	[-2, -1, -1, -3, -1, -2, -1, -2, -2, -2]
reeker	-1.7	1.1	[0, -2, -1, 0, -3, -3, -2, -1, -3, -2]
reekers	-1.5	1.0247	[-3, 0, 0, 0, -2, -2, -2, -2, -2, -2]
regnerisch	-0.3	0.64031	[-1, 0, 1, 0, 0, 0, -1, 0, -1, -1]
regretfulness	-1.6	0.66332	[-1, -3, -1, -1, -1, -2, -1, -2, -2, -2]
regretter	-1.6	0.66332	[-2, -1, -2, -2, -3, -2, -1, -1, -1, -1]
regretters	-2.0	0.89443	[-1, -2, -2, -2, -4, -3, -1, -1, -2, -2]
rehabilitiert	1.6	1.90788	[3, -2, 1, 2, 3, 4, 0, 3, -1, 3]
reichen	1.5	1.0247	[1, 2, 1, 4, 1, 0, 2, 1, 2, 1]
reicher	2.2	0.6	[3, 2, 1, 3, 2, 2, 2, 3, 2, 2]
reichsten	2.2	0.9798	[2, 4, 4, 1, 2, 1, 2, 2, 2, 2]
reizbar	-2.1	0.7	[-2, -2, -3, -1, -2, -1, -3, -2, -3, -2]
reizen	-1.8	0.6	[-3, -2, -2, -2, -1, -2, -1, -2, -1, -2]
reizend	-2.3	0.78102	[-3, -3, -3, -3, -3, -1, -2, -2, -2, -1]
reizvolle	2.8	0.6	[4, 3, 2, 3, 3, 3, 2, 2, 3, 3]
rejectee	-2.3	0.45826	[-3, -2, -2, -3, -2, -3, -2, -2, -2, -2]
rejectees	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -2, -2, -1]
rejecter	-1.6	0.66332	[-2, -1, -1, -3, -2, -2, -1, -1, -1, -2]
rejecters	-1.8	0.6	[-2, -3, -1, -1, -2, -1, -2, -2, -2, -2]
rejectingly	-1.7	0.64031	[-1, -2, -2, -2, -1, -2, -2, -1, -3, -1]
rejective	-1.8	0.6	[-3, -2, -2, -2, -1, -1, -2, -2, -1, -2]
rejek	-2.4	0.66332	[-3, -3, -2, -3, -3, -2, -2, -2, -1, -3]
relaxer	1.6	0.8	[0, 2, 1, 2, 1, 3, 1, 2, 2, 2]
relaxers	1.4	0.4899	[2, 1, 1, 1, 2, 2, 2, 1, 1, 1]
relaxin	1.7	0.64031	[2, 2, 1, 2, 0, 2, 2, 2, 2, 2]
relaxins	1.2	1.4	[1, 3, 2, 1, 0, 1, -2, 3, 2, 1]
reliant	0.5	1.20416	[0, 2, -1, 1, 0, 1, 2, -1, 2, -1]
relief	2.1	0.53852	[2, 2, 2, 3, 2, 3, 2, 1, 2, 2]
reliefs	1.3	0.78102	[1, 2, 2, 2, 2, 2, 0, 0, 1, 1]
relievable	1.1	1.22066	[1, -2, 1, 1, 1, 1, 3, 2, 1, 2]
relievedly	1.4	0.4899	[1, 2, 1, 1, 1, 2, 2, 2, 1, 1]
reliever	1.5	0.80623	[2, 1, 2, 2, 1, 2, 0, 1, 1, 3]
relievo	1.3	1.00499	[0, 2, 1, 2, 2, -1, 2, 2, 2, 1]
reluctancy	-1.6	0.8	[-3, -2, -1, -1, -1, -1, -2, -1, -3, -1]
remorsefully	-0.7	1.34536	[-1, -1, 0, -1, -2, -1, -1, 1, -3, 2]
remorsefulness	-0.7	1.61555	[-1, -2, 2, -2, -2, -1, 0, -3, 2, 0]
remorselessly	-2.0	1.09545	[-3, -3, -3, -2, -1, -1, -4, -1, -1, -1]
remorselessness	-2.8	1.16619	[-3, -4, -2, -2, -3, -4, -1, -1, -4, -4]
repressible	-1.5	0.92195	[-1, -2, -3, -1, 0, -1, -3, -1, -2, -1]
repression	-1.6	0.91652	[-2, -2, -1, -1, -1, -1, -4, -1, -2, -1]
repressiv	-1.7	0.45826	[-2, -1, -2, -2, -2, -2, -2, -2, -1, -1]
repressive	-1.4	1.11355	[-3, -1, -1, -2, -1, -3, 1, -2, -1, -1]
repressor	-1.4	1.28062	[-1, 0, -3, -1, -2, -4, 0, -1, 0, -2]
repressoren	-2.2	1.66132	[-2, -4, 0, -2, -1, -3, -4, -3, 1, -4]
repressurize	-0.3	0.64031	[0, 0, 0, 0, 0, 0, -2, 0, -1, 0]
repressurizes	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
repressurizing	-0.1	0.3	[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]
repulse	-2.8	0.4	[-3, -3, -3, -3, -2, -3, -3, -3, -2, -3]
resentence	-1.0	0.7746	[-1, 0, -1, -1, 0, -2, -1, 0, -2, -2]
resentenced	-0.8	0.9798	[0, -2, -1, 0, -1, 0, 0, 0, -3, -1]
resentences	-0.6	0.8	[0, -2, -1, 0, -1, 0, 0, 0, -2, 0]
resentencing	0.2	0.87178	[-1, -1, 0, 1, 0, 0, 1, 2, 0, 0]
resignedness	-0.8	1.07703	[-1, -2, 1, -2, -1, -1, 0, -2, -1, 1]
resigner	-1.2	0.6	[-2, -1, 0, -1, -2, -2, -1, -1, -1, -1]
resigners	-1.0	1.09545	[-1, 0, -1, -3, -1, 0, 0, -1, -3, 0]
resignieren	-0.9	1.22066	[-1, -1, -1, -1, -1, 0, -1, -3, -2, 2]
resigniert	-0.7	1.26886	[-3, -1, -1, -1, -1, 1, 1, 1, -2, -1]
resolvents	0.4	0.66332	[2, 0, 0, 1, 0, 0, 1, 0, 0, 0]
resolver	0.7	0.78102	[1, 2, 0, 1, 1, 0, 2, 0, 0, 0]
respectabilities	1.8	0.4	[2, 2, 2, 1, 2, 2, 2, 1, 2, 2]
respectableness	1.2	1.32665	[2, 1, 1, 0, 3, 2, -2, 2, 2, 1]
respecters	1.6	0.8	[2, 1, 2, 2, 3, 1, 2, 2, 0, 1]
respectfulnesses	1.3	1.18743	[1, 1, 2, 2, 2, 2, 2, 1, -2, 2]
respectiveness	1.1	1.04403	[0, 2, 1, 0, 1, 0, 2, 2, 0, 3]
respektabel	1.9	0.7	[2, 2, 2, 2, 1, 3, 3, 1, 1, 2]
respektieren	2.2	0.6	[1, 3, 2, 3, 2, 2, 3, 2, 2, 2]
respektiert	2.1	0.7	[2, 2, 1, 2, 3, 1, 2, 3, 3, 2]
respektvoll	1.7	0.64031	[1, 2, 1, 2, 2, 2, 1, 3, 1, 2]
restauriert	1.4	0.91652	[2, 2, 1, 2, 1, 2, 2, 1, -1, 2]
rettet	1.3	0.78102	[3, 2, 0, 2, 1, 1, 1, 1, 1, 1]
reumütig	-0.9	2.07123	[-1, 1, -2, -3, 2, -1, -3, -2, 3, -3]
revengefully	-1.4	2.00998	[-3, -2, -2, -2, 3, 2, -3, -3, -2, -2]
revengefulness	-2.2	0.87178	[-2, -3, -3, -2, -2, -2, -1, -4, -1, -2]
revenger	-2.1	0.83066	[-2, -3, -2, -1, -1, -2, -3, -3, -1, -3]
revengers	-2.0	0.44721	[-2, -2, -3, -2, -2, -2, -1, -2, -2, -2]
rewardable	2.0	1.0	[3, 1, 4, 3, 1, 2, 1, 2, 2, 1]
rewarders	1.9	0.83066	[1, 2, 2, 1, 3, 3, 1, 2, 1, 3]
rewardingly	2.4	0.8	[3, 2, 3, 4, 3, 2, 2, 2, 1, 2]
richened	1.9	0.83066	[3, 2, 2, 1, 3, 1, 2, 3, 1, 1]
richening	1.0	1.34164	[2, 2, 0, 0, -1, 1, 2, 3, -1, 2]
richens	0.8	0.9798	[1, 0, 3, 0, 0, 0, 1, 2, 1, 0]
richweed	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
richweeds	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]
ridiculer	-1.6	0.91652	[-1, -1, -1, -2, -2, 0, -1, -3, -2, -3]
ridiculers	-1.6	0.66332	[-2, -1, -1, -2, -3, -2, -1, -2, -1, -1]
ridiculousnesses	-1.6	1.11355	[-3, 0, -2, -2, -1, -1, -1, -4, -1, -1]
rieselt	0.2	0.4	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
rieselte	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
riesige	-0.9	0.83066	[-2, -1, -2, -1, -1, 0, 1, -1, -1, -1]
rig	-0.5	1.0247	[0, 0, 0, 0, -2, 0, 0, 0, -3, 0]
rigidification	-1.1	0.9434	[-1, -2, 0, 0, 0, -2, -2, -2, 0, -2]
rigidifications	-0.8	0.9798	[-2, -1, 0, 0, -2, -1, 0, 1, -2, -1]
rigidify	-0.3	0.64031	[0, 0, 0, 0, -1, 0, 0, 0, -2, 0]
rigoros	-0.4	1.28062	[0, 2, 1, 0, -1, 0, -1, -1, -3, -1]
rigorose	-1.1	1.51327	[-2, -3, 1, 0, 1, 0, -1, -1, -3, -3]
riot	-2.6	1.0198	[-3, 0, -3, -2, -3, -3, -3, -4, -3, -2]
risikolos	1.3	0.9	[2, 1, 0, 1, 1, 1, 2, 3, 0, 2]
riskant	-0.8	0.9798	[-1, 1, -1, -1, -1, 0, 0, -1, -3, -1]
riskanter	-1.4	0.91652	[0, -3, -1, 0, -1, -2, -1, -2, -2, -2]
riskantesten	-1.5	1.0247	[-2, -3, -1, -1, -3, 0, -1, -2, 0, -2]
risker	-0.8	0.4	[-1, -1, -1, 0, -1, 0, -1, -1, -1, -1]
riskieren	-1.3	1.1	[0, 0, -2, 0, -1, -3, -3, -1, -2, -1]
riskiert	-0.9	0.7	[-1, -2, 0, 0, -1, 0, -2, -1, -1, -1]
riskinesses	-1.6	0.91652	[-2, -1, -1, 0, -3, -1, -2, -1, -3, -2]
rispe	0.5	0.67082	[2, 0, 0, 0, 0, 0, 0, 1, 1, 1]
rissole	2.0	1.0	[1, 3, 3, 2, 3, 2, 1, 3, 0, 2]
riß	-0.8	0.74833	[0, -1, -1, 0, -2, -1, 0, -1, 0, -2]
rob	-2.6	0.8	[-2, -4, -3, -2, -3, -4, -2, -2, -2, -2]
robing	-1.5	1.56525	[0, 0, 0, 0, -2, -3, -3, -4, -3, 0]
robust	1.4	1.42829	[1, 0, 0, 1, 4, 0, 2, 3, 3, 0]
roflcopter	2.1	0.53852	[2, 2, 2, 1, 3, 2, 3, 2, 2, 2]
roh	-1.6	1.35647	[-3, -3, -1, -3, -2, -1, -1, 1, 0, -3]
roher,	-2.0	0.89443	[-3, -2, -2, -1, -1, -2, -2, -1, -4, -2]
rohesten	-2.5	0.5	[-3, -2, -3, -3, -2, -2, -2, -3, -2, -3]
rohsten	-2.4	1.0198	[-2, -1, -3, -3, -2, -1, -4, -4, -2, -2]
romancer	1.3	1.1	[0, 0, 2, 2, 2, 2, 3, 2, 0, 0]
romancers	1.7	1.00499	[0, 2, 2, 2, 2, 2, 1, 3, 0, 3]
romancing	2.0	0.89443	[4, 1, 1, 2, 2, 2, 2, 1, 3, 2]
romanisiert	2.2	0.87178	[2, 3, 2, 4, 2, 1, 2, 3, 1, 2]
romanticise	1.7	1.61555	[-1, 4, 2, 1, 3, 1, 3, 3, 2, -1]
romanticises	1.3	1.1	[2, 2, 1, 1, 1, 2, 3, -1, 2, 0]
romanticisms	2.1	0.9434	[2, 3, 2, 1, 2, 3, 3, 2, 3, 0]
romanticization	1.5	1.36015	[1, 3, 2, 2, -1, 2, 0, 1, 4, 1]
romanticizations	2.0	1.0	[4, 1, 3, 1, 2, 3, 1, 2, 2, 1]
romantisch	1.8	0.87178	[3, 1, 2, 0, 1, 2, 2, 2, 3, 2]
romantische	1.7	0.78102	[2, 2, 2, 1, 2, 3, 2, 2, 0, 1]
romantisieren	1.2	1.07703	[0, 1, 2, 1, 3, 0, 1, 1, 0, 3]
romantisierenden	2.7	0.78102	[3, 3, 3, 2, 1, 3, 2, 3, 4, 3]
romantisiert	1.8	0.87178	[2, 3, 2, 1, 2, 3, 0, 1, 2, 2]
rotten	-2.3	0.78102	[-2, -3, -1, -3, -3, -1, -3, -2, -3, -2]
ruder	-2.1	0.83066	[-2, -1, -4, -2, -3, -1, -2, -2, -2, -2]
ruderalflächen	-0.8	1.46969	[-3, 0, -1, -2, 0, -1, -3, 0, 2, 0]
ruderals	-0.4	0.66332	[0, -1, 0, -2, 0, -1, 0, 0, 0, 0]
rudesby	-2.0	0.7746	[-2, -3, -2, -2, -1, -3, -1, -1, -2, -3]
ruhig	1.3	0.9	[0, 0, 1, 3, 2, 2, 1, 1, 2, 1]
ruhige	0.2	1.77764	[2, 1, -1, 2, -3, 3, -1, 1, -1, -1]
ruhiger	1.5	0.67082	[1, 2, 3, 1, 1, 1, 2, 1, 2, 1]
ruhiges	2.2	0.74833	[4, 2, 1, 2, 2, 2, 3, 2, 2, 2]
ruhigste	1.6	0.8	[3, 2, 2, 2, 1, 1, 0, 2, 1, 2]
ruinable	-1.6	0.8	[-1, -2, -1, -3, -1, -3, -1, -1, -2, -1]
